Temporada_x,Jornada,Equipo Local,Equipo Visitante,Local,Empate,Visitante,Pronóstico,Real,40%,45%,50%,55%,60%,Label,Temporada_y,HomeTeam,AwayTeam,B365H,B365D,B365A,B365HD,B365HA,B365DA,HnoD,AnoD
2018-19,25,Sevilla,Barcelona,0.2750755195092165,0.26868648787983346,0.4678221806645524,V,V,V,V,VE,VE,VE,2018-19SevillaBarcelona,2018-19,Sevilla,Barcelona,3.5,4.0,1.95,1.8525000000000003,1.2459016393442623,1.303921568627451,2.66875,1.486875
2018-19,26,Valencia,AthleticClub,0.48010582562407905,0.24454815091325446,0.25605464309019854,L,L,L,L,LE,LE,LE,2018-19ValenciaAthleticClub,2018-19,Valencia,AthleticClub,2.0,3.3,4.0,1.2459016393442623,1.3340425531914892,1.8095238095238095,1.4242424242424245,2.848484848484849
2018-19,26,Leganés,Levante,0.4774399418607869,0.2631853617785561,0.24776509975054825,L,L,L,L,LE,LE,LE,2018-19LeganésLevante,2018-19,Leganés,Levante,1.95,3.4,4.2,1.2276923076923076,1.3183673469387756,1.8525000000000003,1.4051470588235295,3.026470588235295
2018-19,26,Eibar,CeltadeVigo,0.5133660343528114,0.24401904587739748,0.22660251399449177,L,L,L,L,L,LE,LE,2018-19EibarCeltadeVigo,2018-19,Eibar,CeltadeVigo,1.72,3.8,4.75,1.1875,1.2666666666666666,2.1220779220779225,1.29,3.5625
2018-19,26,RealSociedad,AtléticodeMadrid,0.34721763664326216,0.2507874281226048,0.39412612805208647,V,V,VE,VE,VE,VE,VE,2018-19RealSociedadAtléticodeMadrid,2018-19,RealSociedad,AtléticodeMadrid,4.0,3.25,2.05,1.7704545454545453,1.3423913043478262,1.2459016393442623,2.830769230769231,1.4507692307692308
2018-19,26,Betis,Getafe,0.43251604543513567,0.25660330581009183,0.2964626493403996,L,V,L,LE,LE,LE,LE,2018-19BetisGetafe,2018-19,Betis,Getafe,2.3,3.0,3.4,1.3183673469387756,1.3902439024390245,1.6185185185185187,1.5716666666666663,2.3233333333333333
2018-19,26,RayoVallecano,Girona,0.4253365257572374,0.220395777576743,0.33690957359497875,L,V,L,LE,LE,LE,LE,2018-19RayoVallecanoGirona,2018-19,RayoVallecano,Girona,2.25,3.4,3.2,1.3511111111111112,1.3183673469387756,1.6442307692307694,1.621323529411765,2.3058823529411767
2018-19,26,RealMadrid,Barcelona,0.32040660483394184,0.27310018152430915,0.4075684005167982,V,V,V,VE,VE,VE,VE,2018-19RealMadridBarcelona,2018-19,RealMadrid,Barcelona,2.75,3.7,2.45,1.5516666666666667,1.2781818181818183,1.4513888888888888,2.043918918918919,1.820945945945946
2018-19,26,Huesca,Sevilla,0.3385863041670216,0.2945783096203344,0.3750869427561028,V,L,VE,VE,VE,VE,VE,2018-19HuescaSevilla,2018-19,Huesca,Sevilla,3.8,3.6,1.95,1.8525000000000003,1.290566037735849,1.2666666666666666,2.797222222222222,1.4354166666666668
2018-19,26,Espanyol,Valladolid,0.4584731833954801,0.23557285730429048,0.28624943487020105,L,L,L,L,LE,LE,LE,2018-19EspanyolValladolid,2018-19,Espanyol,Valladolid,1.8,3.6,4.75,1.1875,1.290566037735849,2.011764705882353,1.3249999999999997,3.496527777777778
2018-19,26,Villarreal,Alavés,0.47567854438453605,0.23826711666328765,0.27205368128251384,L,V,L,L,LE,LE,LE,2018-19VillarrealAlavés,2018-19,Villarreal,Alavés,1.66,3.75,5.5,1.1483516483516483,1.2723214285714284,2.2211267605633807,1.2394666666666667,4.106666666666667
2018-19,27,Levante,Villarreal,0.4568449043453962,0.22317550957806595,0.3012147121799707,L,V,L,L,LE,LE,LE,2018-19LevanteVillarreal,2018-19,Levante,Villarreal,2.9,3.3,2.5,1.532258064516129,1.3340425531914892,1.4128205128205131,2.0651515151515154,1.7803030303030305
2018-19,27,Sevilla,RealSociedad,0.5061420796068818,0.22426167529299418,0.2476551697454257,L,L,L,L,L,LE,LE,2018-19SevillaRealSociedad,2018-19,Sevilla,RealSociedad,1.66,4.2,4.75,1.1875,1.2276923076923076,2.2211267605633807,1.2845238095238094,3.675595238095238
2018-19,27,Valladolid,RealMadrid,0.297479839244434,0.296012416081449,0.4192536745317621,V,V,V,VE,VE,VE,VE,2018-19ValladolidRealMadrid,2018-19,Valladolid,RealMadrid,5.0,4.33,1.61,2.3174242424242415,1.2170118343195266,1.1728395061728396,3.9030023094688215,1.2567667436489607
2018-19,27,CeltadeVigo,Betis,0.46837105470441914,0.2381853039053021,0.27806187856858666,L,V,L,L,LE,LE,LE,2018-19CeltadeVigoBetis,2018-19,CeltadeVigo,Betis,2.5,3.3,2.9,1.4128205128205131,1.3340425531914892,1.532258064516129,1.7803030303030305,2.0651515151515154
2018-19,27,Girona,Valencia,0.4071678963728747,0.25080166077128063,0.33156359069909647,L,V,L,LE,LE,LE,LE,2018-19GironaValencia,2018-19,Girona,Valencia,3.3,3.2,2.35,1.5946428571428573,1.3511111111111112,1.3340425531914892,2.3203124999999996,1.65234375
2018-19,27,AthleticClub,Espanyol,0.4294718916177225,0.28458670382513773,0.27341739843311363,L,E,L,LE,LE,LE,LE,2018-19AthleticClubEspanyol,2018-19,AthleticClub,Espanyol,1.66,3.6,6.0,1.1287128712871286,1.290566037735849,2.2211267605633807,1.2219444444444445,4.416666666666667
2018-19,27,Barcelona,RayoVallecano,0.812036079554807,0.14427056996191165,0.08535975093478403,L,L,L,L,L,L,L,2018-19BarcelonaRayoVallecano,2018-19,Barcelona,RayoVallecano,1.16,8.0,15.0,1.0142348754448398,1.0780141843971631,5.247619047619048,1.0222499999999999,13.218750000000002
2018-19,27,AtléticodeMadrid,Leganés,0.6241565405966469,0.2397765616733646,0.1487553298816401,L,L,L,L,L,L,L,2018-19AtléticodeMadridLeganés,2018-19,AtléticodeMadrid,Leganés,1.45,4.2,10.0,1.0497237569060773,1.2276923076923076,2.755000000000001,1.1220238095238095,7.738095238095237
2018-19,27,Alavés,Eibar,0.4990307459806566,0.2596127966038427,0.2279213852311225,L,E,L,L,LE,LE,LE,2018-19AlavésEibar,2018-19,Alavés,Eibar,2.9,3.2,2.55,1.5140625,1.3511111111111112,1.4128205128205131,2.0390625,1.7929687499999998
2018-19,27,Getafe,Huesca,0.5916730992220594,0.21457832940538704,0.1833572922108275,L,L,L,L,L,L,LE,2018-19GetafeHuesca,2018-19,Getafe,Huesca,1.61,3.6,6.5,1.1126126126126126,1.290566037735849,2.3174242424242415,1.185138888888889,4.784722222222223
2018-19,28,Villarreal,RayoVallecano,0.5160248458637376,0.20540014115342745,0.2601395614564358,L,L,L,L,L,LE,LE,2018-19VillarrealRayoVallecano,2018-19,Villarreal,RayoVallecano,1.6,4.2,5.5,1.1483516483516483,1.2276923076923076,2.3384615384615386,1.2380952380952381,4.2559523809523805
2018-19,28,Valencia,Getafe,0.4499128476561052,0.2523634639140149,0.28010289381734005,L,E,L,LE,LE,LE,LE,2018-19ValenciaGetafe,2018-19,Valencia,Getafe,2.0,3.3,4.0,1.2459016393442623,1.3340425531914892,1.8095238095238095,1.4242424242424245,2.848484848484849
2018-19,28,Betis,Barcelona,0.21767570671682088,0.2882976291557883,0.5437041912774327,V,V,V,V,V,VE,VE,2018-19BetisBarcelona,2018-19,Betis,Barcelona,7.0,5.0,1.4,2.9555555555555557,1.1728395061728396,1.0991735537190082,5.67,1.134
2018-19,28,Espanyol,Sevilla,0.37984695465997775,0.2991734295095463,0.31959681749139274,L,V,LE,LE,LE,LE,LE,2018-19EspanyolSevilla,2018-19,Espanyol,Sevilla,2.4,3.5,2.9,1.4128205128205131,1.303921568627451,1.5724137931034483,1.7485714285714284,2.112857142857143
2018-19,28,Eibar,Valladolid,0.5836377327820036,0.1916058500787978,0.21164120012261245,L,V,L,L,L,L,LE,2018-19EibarValladolid,2018-19,Eibar,Valladolid,1.66,3.8,5.5,1.1483516483516483,1.2666666666666666,2.2211267605633807,1.2449999999999999,4.125
2018-19,28,RealMadrid,CeltadeVigo,0.579132303567847,0.2372420921102278,0.18264031558976895,L,L,L,L,L,L,LE,2018-19RealMadridCeltadeVigo,2018-19,RealMadrid,CeltadeVigo,1.18,7.5,13.0,1.0248962655601659,1.0877862595419847,4.873913043478263,1.030533333333333,11.353333333333333
2018-19,28,Huesca,Alavés,0.44804156093596115,0.25917317053653494,0.2806184377981731,L,V,L,LE,LE,LE,LE,2018-19HuescaAlavés,2018-19,Huesca,Alavés,2.45,3.2,3.0,1.3902439024390245,1.3511111111111112,1.5516666666666667,1.7226562500000002,2.109375
2018-19,28,AthleticClub,AtléticodeMadrid,0.29676455755947706,0.2908321764013961,0.4232593200498587,V,L,V,VE,VE,VE,VE,2018-19AthleticClubAtléticodeMadrid,2018-19,AthleticClub,AtléticodeMadrid,3.9,3.0,2.2,1.6720000000000002,1.3902439024390245,1.2559322033898306,2.665,1.5033333333333332
2018-19,28,RealSociedad,Levante,0.414447106619626,0.24698554587995078,0.31923844233795606,L,E,L,LE,LE,LE,LE,2018-19RealSociedadLevante,2018-19,RealSociedad,Levante,1.8,3.75,4.5,1.204225352112676,1.2723214285714284,2.011764705882353,1.344,3.3600000000000008
2018-19,28,Leganés,Girona,0.46350852090769185,0.24988178327514007,0.2698168815039846,L,V,L,L,LE,LE,LE,2018-19LeganésGirona,2018-19,Leganés,Girona,2.15,3.2,3.7,1.2781818181818183,1.3511111111111112,1.7020833333333334,1.5117187499999998,2.6015625
2018-19,29,RayoVallecano,Betis,0.3991617672665637,0.24333447624324653,0.34462214455773693,L,E,LE,LE,LE,LE,LE,2018-19RayoVallecanoBetis,2018-19,RayoVallecano,Betis,2.75,3.5,2.45,1.5516666666666667,1.303921568627451,1.4513888888888888,2.0035714285714286,1.7850000000000001
2018-19,29,RealMadrid,Huesca,0.6518513665198101,0.21663193507596895,0.1443027189386912,L,L,L,L,L,L,L,2018-19RealMadridHuesca,2018-19,RealMadrid,Huesca,1.11,10.0,19.0,1.04,1.0497237569060773,6.590624999999996,1.00455,17.195
2018-19,29,Levante,Eibar,0.4591763069161564,0.2456122204908603,0.27972727477192944,L,E,L,L,LE,LE,LE,2018-19LevanteEibar,2018-19,Levante,Eibar,2.8,3.5,2.45,1.5516666666666667,1.303921568627451,1.4378378378378378,2.04,1.7850000000000001
2018-19,29,Valladolid,RealSociedad,0.3740450951961926,0.2668463898555741,0.3530810890316272,L,E,LE,LE,LE,LE,LE,2018-19ValladolidRealSociedad,2018-19,Valladolid,RealSociedad,2.6,3.0,3.0,1.3902439024390245,1.3902439024390245,1.496969696969697,1.7766666666666666,2.0499999999999994
2018-19,29,Sevilla,Valencia,0.5453282746591559,0.21313911506463257,0.22580373654176725,L,V,L,L,L,LE,LE,2018-19SevillaValencia,2018-19,Sevilla,Valencia,2.05,3.5,3.6,1.290566037735849,1.303921568627451,1.7704545454545453,1.4935714285714288,2.6228571428571428
2018-19,29,Barcelona,Espanyol,0.7745111255172341,0.1706646033407057,0.09542854488686915,L,L,L,L,L,L,L,2018-19BarcelonaEspanyol,2018-19,Barcelona,Espanyol,1.14,9.0,15.0,1.0142348754448398,1.0621118012422361,5.7000000000000055,1.0196666666666667,13.416666666666668
2018-19,29,CeltadeVigo,Villarreal,0.45502407661894473,0.2378344490720423,0.2848150405015116,L,L,L,L,LE,LE,LE,2018-19CeltadeVigoVillarreal,2018-19,CeltadeVigo,Villarreal,2.5,3.3,2.75,1.4513888888888888,1.3340425531914892,1.532258064516129,1.7803030303030305,1.9583333333333337
2018-19,29,Alavés,AtléticodeMadrid,0.33275362540077763,0.2763178437245988,0.3869794026145947,V,V,VE,VE,VE,VE,VE,2018-19AlavésAtléticodeMadrid,2018-19,Alavés,AtléticodeMadrid,5.5,3.4,1.75,2.078125,1.3183673469387756,1.1483516483516483,3.9632352941176476,1.2610294117647058
2018-19,29,Girona,AthleticClub,0.41832989774141127,0.24589876729940408,0.3215867232951927,L,V,L,LE,LE,LE,LE,2018-19GironaAthleticClub,2018-19,Girona,AthleticClub,2.87,2.9,2.7,1.4657142857142857,1.4128205128205131,1.4200520833333332,1.9298275862068968,1.8155172413793106
2018-19,29,Getafe,Leganés,0.5488071981482573,0.21895226130677906,0.2167108559974179,L,V,L,L,L,LE,LE,2018-19GetafeLeganés,2018-19,Getafe,Leganés,1.95,3.2,4.5,1.204225352112676,1.3511111111111112,1.8525000000000003,1.37109375,3.1640625000000004
2018-19,30,RealSociedad,Betis,0.4457439138764405,0.2418077246987743,0.29375512357479167,L,L,L,LE,LE,LE,LE,2018-19RealSociedadBetis,2018-19,RealSociedad,Betis,2.25,3.3,3.3,1.3340425531914892,1.3340425531914892,1.6442307692307694,1.6022727272727275,2.35
2018-19,30,Sevilla,Alavés,0.5665707215805261,0.2183853697814444,0.20352615195708088,L,L,L,L,L,L,LE,2018-19SevillaAlavés,2018-19,Sevilla,Alavés,1.5,4.33,6.5,1.1126126126126126,1.2170118343195266,2.5909090909090904,1.1709006928406465,5.073903002309469
2018-19,30,Leganés,Valladolid,0.5050882588049119,0.22837332536862856,0.24731110910789963,L,L,L,L,L,LE,LE,2018-19LeganésValladolid,2018-19,Leganés,Valladolid,1.9,3.3,4.5,1.204225352112676,1.3340425531914892,1.9,1.353030303030303,3.204545454545455
2018-19,30,Valencia,RealMadrid,0.3589976350676095,0.2697108267815188,0.35946658606309173,V,L,VE,VE,VE,VE,VE,2018-19ValenciaRealMadrid,2018-19,Valencia,RealMadrid,3.3,3.6,2.15,1.7020833333333334,1.290566037735849,1.3340425531914892,2.4291666666666667,1.582638888888889
2018-19,30,Huesca,CeltadeVigo,0.41079775274793495,0.2641700624063158,0.3093615859503275,L,E,L,LE,LE,LE,LE,2018-19HuescaCeltadeVigo,2018-19,Huesca,CeltadeVigo,2.62,3.5,2.62,1.4904191616766467,1.303921568627451,1.4904191616766467,1.9088571428571433,1.9088571428571433
2018-19,30,AthleticClub,Levante,0.4137547117067882,0.2627226214403474,0.30956389518818783,L,L,L,LE,LE,LE,LE,2018-19AthleticClubLevante,2018-19,AthleticClub,Levante,1.61,4.0,5.5,1.1483516483516483,1.2459016393442623,2.3174242424242415,1.2276250000000002,4.1937500000000005
2018-19,30,Villarreal,Barcelona,0.204702237922238,0.28097772955908745,0.5759874985472172,V,E,V,V,V,V,VE,2018-19VillarrealBarcelona,2018-19,Villarreal,Barcelona,5.25,4.2,1.61,2.3174242424242415,1.2276923076923076,1.1598837209302326,4.0625,1.2458333333333333
2018-19,30,Espanyol,Getafe,0.39421602887133633,0.28206871503592,0.3162949829507628,L,E,LE,LE,LE,LE,LE,2018-19EspanyolGetafe,2018-19,Espanyol,Getafe,2.4,3.1,3.2,1.3511111111111112,1.369767441860465,1.5724137931034483,1.664516129032258,2.2193548387096778
2018-19,30,AtléticodeMadrid,Girona,0.5659125872731313,0.2300151060950762,0.1988182665226053,L,L,L,L,L,L,LE,2018-19AtléticodeMadridGirona,2018-19,AtléticodeMadrid,Girona,1.36,4.5,10.0,1.0497237569060773,1.204225352112676,3.1512195121951216,1.072888888888889,7.888888888888888
2018-19,30,Eibar,RayoVallecano,0.5893897320893905,0.21075912578299058,0.19176426363669377,L,L,L,L,L,L,LE,2018-19EibarRayoVallecano,2018-19,Eibar,RayoVallecano,1.61,4.0,5.5,1.1483516483516483,1.2459016393442623,2.3174242424242415,1.2276250000000002,4.1937500000000005
2018-19,31,CeltadeVigo,RealSociedad,0.43312412594986127,0.24817918603138328,0.3042711580545851,L,L,L,LE,LE,LE,LE,2018-19CeltadeVigoRealSociedad,2018-19,CeltadeVigo,RealSociedad,2.4,3.3,3.0,1.3902439024390245,1.3340425531914892,1.5724137931034483,1.7090909090909092,2.1363636363636362
2018-19,31,Valladolid,Sevilla,0.33894090547542827,0.30110413201062824,0.3650353954329459,V,V,VE,VE,VE,VE,VE,2018-19ValladolidSevilla,2018-19,Valladolid,Sevilla,3.5,3.4,2.05,1.7704545454545453,1.3183673469387756,1.303921568627451,2.5220588235294117,1.4772058823529413
2018-19,31,Levante,Huesca,0.49576653139029847,0.23285992285631846,0.2530024201311095,L,E,L,L,LE,LE,LE,2018-19LevanteHuesca,2018-19,Levante,Huesca,1.95,3.6,3.8,1.2666666666666666,1.290566037735849,1.8525000000000003,1.4354166666666668,2.797222222222222
2018-19,31,Getafe,AthleticClub,0.49453586801228905,0.24390202923019055,0.24283276386069721,L,L,L,L,LE,LE,LE,2018-19GetafeAthleticClub,2018-19,Getafe,AthleticClub,2.3,3.0,3.5,1.303921568627451,1.3902439024390245,1.6185185185185187,1.5716666666666663,2.3916666666666666
2018-19,31,Betis,Villarreal,0.4453895351930404,0.2414364072786074,0.2913930243740151,L,L,L,LE,LE,LE,LE,2018-19BetisVillarreal,2018-19,Betis,Villarreal,2.2,3.4,3.3,1.3340425531914892,1.3183673469387756,1.6720000000000002,1.585294117647059,2.3779411764705882
2018-19,31,RayoVallecano,Valencia,0.3926551432957415,0.24677296657845807,0.3463712945087583,L,L,LE,LE,LE,LE,LE,2018-19RayoVallecanoValencia,2018-19,RayoVallecano,Valencia,4.2,3.5,1.9,1.9,1.303921568627451,1.2276923076923076,3.0600000000000005,1.3842857142857143
2018-19,31,Girona,Espanyol,0.42995795286129584,0.2511763756688508,0.3034379614415909,L,V,L,LE,LE,LE,LE,2018-19GironaEspanyol,2018-19,Girona,Espanyol,2.5,3.2,3.0,1.3902439024390245,1.3511111111111112,1.532258064516129,1.7578125,2.109375
2018-19,31,RealMadrid,Eibar,0.5997440479104753,0.23769543252377442,0.16715153959704313,L,L,L,L,L,L,LE,2018-19RealMadridEibar,2018-19,RealMadrid,Eibar,1.3,5.5,9.5,1.0555555555555556,1.1483516483516483,3.5285714285714294,1.0754545454545454,7.8590909090909085
2018-19,31,Barcelona,AtléticodeMadrid,0.635156371250358,0.189808360832976,0.17500447931206964,L,L,L,L,L,L,L,2018-19BarcelonaAtléticodeMadrid,2018-19,Barcelona,AtléticodeMadrid,1.75,3.6,5.0,1.1728395061728396,1.290566037735849,2.078125,1.2881944444444446,3.680555555555556
2018-19,31,Alavés,Leganés,0.45390226512023885,0.25983046501273815,0.2675182050272047,L,E,L,L,LE,LE,LE,2018-19AlavésLeganés,2018-19,Alavés,Leganés,2.5,3.0,3.1,1.369767441860465,1.3902439024390245,1.532258064516129,1.708333333333333,2.118333333333333
2018-19,32,RealSociedad,Eibar,0.47685844004560923,0.2508125978868877,0.2554870758731822,L,E,L,L,LE,LE,LE,2018-19RealSociedadEibar,2018-19,RealSociedad,Eibar,2.2,3.5,3.25,1.3423913043478262,1.303921568627451,1.6720000000000002,1.602857142857143,2.3678571428571433
2018-19,32,Leganés,RealMadrid,0.32492145838046405,0.303286719809721,0.37193610973371327,V,E,VE,VE,VE,VE,VE,2018-19LeganésRealMadrid,2018-19,Leganés,RealMadrid,5.25,4.2,1.6,2.3384615384615386,1.2276923076923076,1.1598837209302326,4.0625,1.2380952380952381
2018-19,32,Valencia,Levante,0.4743067703255716,0.23787941303945243,0.2680200242704437,L,L,L,L,LE,LE,LE,2018-19ValenciaLevante,2018-19,Valencia,Levante,1.5,4.75,5.5,1.1483516483516483,1.1875,2.5909090909090904,1.2,4.4
2018-19,32,Valladolid,Getafe,0.3485276195793684,0.2739127904256118,0.37820841196223326,V,E,VE,VE,VE,VE,VE,2018-19ValladolidGetafe,2018-19,Valladolid,Getafe,3.2,2.9,2.55,1.5140625,1.4128205128205131,1.3511111111111112,2.1517241379310343,1.7146551724137928
2018-19,32,Girona,Villarreal,0.41552334436975547,0.23799558235595547,0.3268688550331608,L,V,L,LE,LE,LE,LE,2018-19GironaVillarreal,2018-19,Girona,Villarreal,2.5,3.25,2.8,1.4378378378378378,1.3423913043478262,1.532258064516129,1.7692307692307694,1.9815384615384615
2018-19,32,AtléticodeMadrid,CeltadeVigo,0.5952218755402838,0.2659458069050204,0.15430309463790845,L,L,L,L,L,L,LE,2018-19AtléticodeMadridCeltadeVigo,2018-19,AtléticodeMadrid,CeltadeVigo,1.36,4.75,9.0,1.0621118012422361,1.1875,3.1512195121951216,1.0880000000000003,7.200000000000001
2018-19,32,Sevilla,Betis,0.5404551375202595,0.21177303942036133,0.23121037680791734,L,L,L,L,L,LE,LE,2018-19SevillaBetis,2018-19,Sevilla,Betis,1.66,4.0,5.0,1.1728395061728396,1.2459016393442623,2.2211267605633807,1.26575,3.8125
2018-19,32,Huesca,Barcelona,0.17603145874133933,0.3105118790434804,0.6029007717977325,V,E,V,V,V,V,V,2018-19HuescaBarcelona,2018-19,Huesca,Barcelona,4.75,4.2,1.65,2.2392857142857143,1.2276923076923076,1.1875,3.675595238095238,1.2767857142857142
2018-19,32,Espanyol,Alavés,0.4456602371626294,0.2638563868190643,0.278527871356332,L,L,L,LE,LE,LE,LE,2018-19EspanyolAlavés,2018-19,Espanyol,Alavés,1.8,3.5,4.75,1.1875,1.303921568627451,2.011764705882353,1.3114285714285714,3.460714285714286
2018-19,32,AthleticClub,RayoVallecano,0.5003938729600235,0.235151392896912,0.24560268049477005,L,L,L,L,L,LE,LE,2018-19AthleticClubRayoVallecano,2018-19,AthleticClub,RayoVallecano,1.6,4.0,5.5,1.1483516483516483,1.2459016393442623,2.3384615384615386,1.22,4.1937500000000005
2018-19,33,Villarreal,Leganés,0.49103329913302163,0.22044646632279874,0.268340420299838,L,L,L,L,LE,LE,LE,2018-19VillarrealLeganés,2018-19,Villarreal,Leganés,1.72,3.5,5.0,1.1728395061728396,1.303921568627451,2.1220779220779225,1.2531428571428571,3.642857142857143
2018-19,33,Levante,Espanyol,0.4404154381758895,0.24987191501804132,0.2932984970005366,L,E,L,LE,LE,LE,LE,2018-19LevanteEspanyol,2018-19,Levante,Espanyol,2.3,3.5,3.0,1.3902439024390245,1.303921568627451,1.6185185185185187,1.6757142857142857,2.1857142857142855
2018-19,33,RealMadrid,AthleticClub,0.5977391943454072,0.24077113174156797,0.16784210063251792,L,L,L,L,L,L,LE,2018-19RealMadridAthleticClub,2018-19,RealMadrid,AthleticClub,1.45,4.33,7.0,1.0991735537190082,1.2170118343195266,2.755000000000001,1.1318706697459584,5.464203233256351
2018-19,33,Getafe,Sevilla,0.46357244617838966,0.2745103879981216,0.24919438711325398,L,L,L,L,LE,LE,LE,2018-19GetafeSevilla,2018-19,Getafe,Sevilla,3.1,3.4,2.3,1.6185185185185187,1.3183673469387756,1.369767441860465,2.2338235294117648,1.6573529411764705
2018-19,33,Betis,Valencia,0.42595506325331167,0.2477300535110283,0.3084039809660262,L,V,L,LE,LE,LE,LE,2018-19BetisValencia,2018-19,Betis,Valencia,3.0,3.3,2.4,1.5724137931034483,1.3340425531914892,1.3902439024390245,2.1363636363636362,1.7090909090909092
2018-19,33,Eibar,AtléticodeMadrid,0.3817450475019791,0.261731426127199,0.3430585783416267,L,V,LE,LE,LE,LE,LE,2018-19EibarAtléticodeMadrid,2018-19,Eibar,AtléticodeMadrid,3.2,3.1,2.4,1.5724137931034483,1.369767441860465,1.3511111111111112,2.2193548387096778,1.664516129032258
2018-19,33,CeltadeVigo,Girona,0.4787127920814332,0.2249405566855728,0.2801507404136829,L,L,L,L,LE,LE,LE,2018-19CeltadeVigoGirona,2018-19,CeltadeVigo,Girona,2.0,3.75,3.5,1.303921568627451,1.2723214285714284,1.8095238095238095,1.4933333333333334,2.6133333333333333
2018-19,33,Barcelona,RealSociedad,0.7434846997912795,0.17726920245059147,0.11083443595926332,L,L,L,L,L,L,L,2018-19BarcelonaRealSociedad,2018-19,Barcelona,RealSociedad,1.22,6.5,13.0,1.0248962655601659,1.1126126126126126,4.292592592592592,1.0416923076923077,11.100000000000001
2018-19,33,Alavés,Valladolid,0.4896696213360309,0.22717802337589907,0.26033823588861926,L,E,L,L,LE,LE,LE,2018-19AlavésValladolid,2018-19,Alavés,Valladolid,2.1,3.2,3.75,1.2723214285714284,1.3511111111111112,1.734782608695652,1.4765625000000002,2.6367187500000004
2018-19,33,RayoVallecano,Huesca,0.4713707995316584,0.23843413579102998,0.27215875756523683,L,E,L,L,LE,LE,LE,2018-19RayoVallecanoHuesca,2018-19,RayoVallecano,Huesca,2.05,3.75,3.4,1.3183673469387756,1.2723214285714284,1.7704545454545453,1.5306666666666668,2.538666666666667
2018-19,34,Espanyol,CeltadeVigo,0.4441086941236518,0.28190643114250236,0.2606315077413346,L,E,L,LE,LE,LE,LE,2018-19EspanyolCeltadeVigo,2018-19,Espanyol,CeltadeVigo,2.3,3.2,3.3,1.3340425531914892,1.3511111111111112,1.6185185185185187,1.6171874999999998,2.3203124999999996
2018-19,34,RealSociedad,Villarreal,0.4705166736337612,0.2426491611456781,0.2690642025889462,L,V,L,L,LE,LE,LE,2018-19RealSociedadVillarreal,2018-19,RealSociedad,Villarreal,2.5,3.3,2.9,1.4128205128205131,1.3340425531914892,1.532258064516129,1.7803030303030305,2.0651515151515154
2018-19,34,Getafe,RealMadrid,0.39206283274195325,0.2692969462732689,0.32111043017710184,L,E,LE,LE,LE,LE,LE,2018-19GetafeRealMadrid,2018-19,Getafe,RealMadrid,4.0,3.6,1.9,1.9,1.290566037735849,1.2459016393442623,2.9444444444444446,1.398611111111111
2018-19,34,Sevilla,RayoVallecano,0.6121145530187108,0.20290437963160715,0.17831750407630578,L,L,L,L,L,L,L,2018-19SevillaRayoVallecano,2018-19,Sevilla,RayoVallecano,1.33,5.25,9.0,1.0621118012422361,1.1598837209302326,3.325,1.0893333333333333,7.371428571428572
2018-19,34,Levante,Betis,0.4390982456844649,0.24539807945246925,0.3029254751905276,L,L,L,LE,LE,LE,LE,2018-19LevanteBetis,2018-19,Levante,Betis,2.5,3.3,2.9,1.4128205128205131,1.3340425531914892,1.532258064516129,1.7803030303030305,2.0651515151515154
2018-19,34,Valladolid,Girona,0.3925248256526328,0.2427628057746092,0.35445032626895845,L,L,LE,LE,LE,LE,LE,2018-19ValladolidGirona,2018-19,Valladolid,Girona,2.3,3.3,3.25,1.3423913043478262,1.3340425531914892,1.6185185185185187,1.637878787878788,2.31439393939394
2018-19,34,AtléticodeMadrid,Valencia,0.5843199511865198,0.2412057202701027,0.1779111571228687,L,L,L,L,L,L,LE,2018-19AtléticodeMadridValencia,2018-19,AtléticodeMadrid,Valencia,1.8,3.4,5.0,1.1728395061728396,1.3183673469387756,2.011764705882353,1.2970588235294118,3.6029411764705883
2018-19,34,Huesca,Eibar,0.42930119641575987,0.2546899634199389,0.29979150502045665,L,L,L,LE,LE,LE,LE,2018-19HuescaEibar,2018-19,Huesca,Eibar,2.25,3.5,3.0,1.3902439024390245,1.303921568627451,1.6442307692307694,1.6392857142857145,2.1857142857142855
2018-19,34,Alavés,Barcelona,0.20204991169901984,0.3165004041436669,0.5450773701603348,V,V,V,V,V,VE,VE,2018-19AlavésBarcelona,2018-19,Alavés,Barcelona,7.0,5.25,1.4,2.9555555555555557,1.1598837209302326,1.0991735537190082,5.7333333333333325,1.1466666666666663
2018-19,34,Leganés,AthleticClub,0.47522734297460995,0.26850193161999264,0.24537748661253891,L,V,L,L,LE,LE,LE,2018-19LeganésAthleticClub,2018-19,Leganés,AthleticClub,2.6,3.0,3.0,1.3902439024390245,1.3902439024390245,1.496969696969697,1.7766666666666666,2.0499999999999994
2018-19,35,Betis,Espanyol,0.4378006639011518,0.2651550975537343,0.27983939419535486,L,E,L,LE,LE,LE,LE,2018-19BetisEspanyol,2018-19,Betis,Espanyol,2.3,3.3,3.1,1.369767441860465,1.3340425531914892,1.6185185185185187,1.637878787878788,2.2075757575757575
2018-19,35,Villarreal,Huesca,0.5357985773966814,0.2151350503748892,0.23253767802602845,L,E,L,L,L,LE,LE,2018-19VillarrealHuesca,2018-19,Villarreal,Huesca,1.55,4.0,6.5,1.1126126126126126,1.2459016393442623,2.4541666666666666,1.181875,4.956250000000001
