Temporada,Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado,Goles Local,Goles Visitante,Penaltis Local,Target,Penaltis Visitante,Arbitro,Amarillas Local,Amarillas Visitante,Rojas Local,Rojas Visitante,Minutos Goles L,Goleadores L,Minutos Goles V,Goleadores V,PTOS L,PTOS V,POSC L,POSC V,FORMA L,FORMA V,Pr PTOS L,Pr PTOS V,Pr G AF L,Pr G AF V,Pr G EC L,Pr G EC  V,Pr TA L,Pr TA V,Pr TR L,Pr TR V,Pr TA ARB,Pr TR ARB
1,04/11/2000,9,Villarreal,DeportivodeLaCoruña,3-2,3,2,0,L,0,Llonch Andreu,2,1,0,0,"[""42'"", ""83'"", ""89'""]","['Víctor ', 'Víctor ', 'Moisés ']","[""11'"", ""68'""]","['Djalminha ', 'Pandiani ']",9,17,13,2,3.0,10.0,0.417,0.583,0.75,1.5,1.5,1.25,1.875,2.375,0.125,0.125,6.667,0.0
1,04/11/2000,9,LasPalmas,Barcelona,0-1,0,1,0,V,0,Iturralde González,4,3,0,0,[],[],"[""46'""]",['Rivaldo '],11,13,11,6,9.0,7.0,0.583,0.25,1.25,1.75,1.5,1.75,2.125,2.25,0.0,0.125,3.0,0.333
1,04/11/2000,9,Espanyol,Valencia,1-0,1,0,0,L,0,Ramírez Domínguez,2,4,0,0,"[""81'""]",['Serrano '],[],[],8,19,16,1,5.0,13.0,0.333,0.583,1.0,1.75,1.0,1.0,2.75,2.875,0.125,0.0,6.667,0.333
1,04/11/2000,9,CeltadeVigo,Málaga,1-0,1,0,0,L,0,Rodríguez Costa,4,3,0,0,"[""57'""]",['Mostovoi '],[],[],13,11,5,9,4.0,7.0,0.833,0.333,2.0,1.0,0.75,1.25,2.875,2.375,0.0,0.0,0.0,0.0
1,04/11/2000,9,Numancia,RealMadrid,3-1,3,1,0,L,0,Muñiz Fernández,3,3,0,0,"[""7'"", ""14'"", ""63'""]","['Roșu ', 'Roșu ', 'Roșu ']","[""13'""]",['Raúl '],8,14,15,3,5.0,7.0,0.333,0.417,0.5,1.75,1.25,1.5,2.875,1.875,0.0,0.0,5.667,0.0
1,12/11/2000,10,RealMadrid,LasPalmas,5-1,5,1,1,L,0,Pérez Lasa,1,3,0,2,"[""6'"", ""14'"", ""48'"", ""75'"", ""87'""]","['Hierro ', 'Guti ', 'Hierro ', 'Raúl ', 'Sávio ']","[""34'""]",['Guayre '],14,11,7,12,6.0,9.0,0.75,0.333,2.25,1.5,1.0,2.75,2.0,2.333,0.0,0.0,6.5,0.0
1,12/11/2000,10,Valladolid,Alavés,2-1,2,1,0,L,0,Daudén Ibáñez,1,3,0,1,"[""49'"", ""73'""]","['Alberto ', 'irić ']","[""55'""]",['Javi Moreno '],9,17,16,2,3.0,10.0,0.5,0.667,1.0,1.75,0.5,0.75,2.778,2.444,0.0,0.0,6.5,0.25
1,12/11/2000,10,Valencia,RayoVallecano,2-2,2,2,0,E,0,Rodríguez Santiago,3,4,0,0,"[""62'"", ""89'""]","['Mendieta ', 'Diego Alonso ']","[""23'"", ""52'""]","['Bolić ', 'Míchel ']",19,15,1,6,10.0,7.0,1.0,0.417,2.75,2.0,0.25,1.75,3.0,3.556,0.0,0.111,5.667,0.333
1,12/11/2000,10,Oviedo,RealSociedad,1-0,1,0,0,L,0,Ansuategui Roca,2,0,0,0,"[""56'""]",['Oli '],[],[],11,8,13,18,7.0,3.0,0.833,0.5,2.75,1.25,1.25,2.25,2.222,2.222,0.111,0.0,4.333,0.0
1,12/11/2000,10,RacingdeSantander,Osasuna,0-0,0,0,0,E,0,Turienzo Álvarez,2,3,0,0,[],[],[],[],8,7,19,20,6.0,3.0,0.583,0.333,1.75,1.0,1.5,1.75,2.0,2.444,0.222,0.0,5.75,0.25
1,12/11/2000,10,AthleticClub,CeltadeVigo,2-1,2,1,0,L,0,Andradas Asurmendi,2,2,0,0,"[""35'"", ""50'""]","['Etxeberria ', 'Lacruz ']","[""37'""]",['Tomás '],9,16,17,4,3.0,7.0,0.5,0.25,1.5,0.75,1.75,1.75,2.889,3.0,0.0,0.0,4.0,0.0
1,12/11/2000,10,Málaga,Espanyol,0-0,0,0,0,E,0,Undiano Mallenco,2,2,0,0,[],[],[],[],11,11,14,10,7.0,8.0,0.583,0.333,2.25,0.75,2.0,1.0,2.444,2.667,0.0,0.111,6.0,0.0
1,12/11/2000,10,Barcelona,Villarreal,1-2,1,2,0,V,0,Bueno Grimal,4,9,0,0,"[""20'""]",['Cocu '],"[""1'"", ""58'""]","['Víctor ', 'Víctor ']",16,12,5,9,10.0,5.0,0.833,0.333,2.0,0.75,0.75,1.25,2.333,1.889,0.111,0.111,9.0,0.0
1,12/11/2000,10,Mallorca,Numancia,2-1,2,1,0,L,0,Carmona Méndez,1,2,0,0,"[""38'"", ""44'""]","['Finidi ', 'Luque ']","[""68'""]",['Rubén Navarro '],14,11,8,11,13.0,5.0,0.583,0.333,1.25,1.5,0.75,2.0,2.333,2.889,0.0,0.0,4.0,0.333
1,11/11/2000,10,DeportivodeLaCoruña,Zaragoza,2-0,2,0,0,L,0,Esquinas Torres,2,0,0,0,"[""41'"", ""57'""]","['Diego Tristán ', 'Diego Tristán ']",[],[],17,10,3,15,7.0,8.0,0.833,0.333,2.25,0.75,0.25,1.0,2.222,2.222,0.111,0.222,4.0,0.0
1,19/11/2000,11,Zaragoza,Barcelona,3-1,3,1,0,L,0,Losantos Omar,4,2,0,0,"[""42'"", ""50'"", ""57'""]","['Lanna ', 'Jamelli ', 'José Ignacio ']","[""89'""]",['Gerard '],10,16,17,7,7.0,7.0,0.4,0.4,1.2,1.6,1.0,1.4,2.0,2.5,0.2,0.1,2.667,0.0
1,19/11/2000,11,Oviedo,Valladolid,4-1,4,1,0,L,0,Ramírez Domínguez,2,3,0,0,"[""39'"", ""58'"", ""75'"", ""89'""]","['Oli ', 'Rubén Reyes ', 'Losada ', 'Møller ']","[""86'""]",['Pachón '],14,12,10,11,9.0,5.0,0.867,0.2,2.4,0.8,1.0,1.2,2.2,2.6,0.1,0.0,6.5,0.25
1,19/11/2000,11,RayoVallecano,Málaga,4-2,4,2,0,L,0,Muñiz Fernández,2,2,0,0,"[""2'"", ""58'"", ""77'"", ""84'""]","['Bolo ', 'Bolić ', 'Propia Puerta', 'Bartelt ']","[""24'"", ""89'""]","['Zárate ', 'Agostinho ']",16,12,8,14,7.0,8.0,0.667,0.267,1.8,0.8,0.6,1.2,3.6,2.4,0.1,0.0,5.75,0.0
1,19/11/2000,11,RealSociedad,Numancia,4-1,4,1,0,L,0,Mejuto González,4,2,0,0,"[""2'"", ""18'"", ""31'"", ""83'""]","['De Paula ', 'Idiakez ', 'Jankauskas ', 'Jankauskas ']","[""56'""]",['Ojeda '],8,11,19,15,3.0,4.0,0.133,0.267,0.8,1.4,2.8,2.0,2.0,2.8,0.0,0.0,3.25,0.0
1,19/11/2000,11,Espanyol,AthleticClub,2-1,2,1,0,L,0,Puentes Leira,1,2,0,0,"[""11'"", ""88'""]","['Pochettino ', 'Sergio ']","[""65'""]",['Etxeberria '],12,12,12,13,8.0,5.0,0.467,0.2,1.0,0.4,0.8,1.4,2.6,2.8,0.1,0.0,3.0,0.0
1,18/11/2000,11,Villarreal,RealMadrid,0-1,0,1,0,V,0,Prados García,3,2,0,0,[],[],"[""67'""]",['Propia Puerta'],15,17,9,3,7.0,6.0,0.533,0.333,1.2,1.6,1.6,1.8,2.6,1.9,0.1,0.0,4.0,0.0
1,18/11/2000,11,Osasuna,DeportivodeLaCoruña,1-1,1,1,0,E,0,Pérez Burrull,1,1,0,0,"[""15'""]",['Cruchaga '],"[""1'""]",['Scaloni '],8,20,20,2,3.0,10.0,0.2,0.467,0.8,1.6,1.4,1.6,2.5,2.2,0.0,0.1,5.25,0.0
1,18/11/2000,11,LasPalmas,Mallorca,1-0,1,0,0,L,0,López Nieto,2,3,0,0,"[""86'""]",['Orlando '],[],[],11,17,16,4,6.0,13.0,0.467,0.467,1.0,1.0,1.4,1.4,2.4,2.2,0.2,0.0,4.667,0.333
1,18/11/2000,11,Alavés,Valencia,1-1,1,1,0,E,0,Medina Cantalejo,4,4,0,0,"[""66'""]",['Iván Alonso '],"[""78'""]",['Carew '],17,20,5,1,9.0,10.0,0.6,0.467,1.4,1.4,0.4,1.0,2.5,3.0,0.1,0.0,6.25,0.0
1,19/11/2000,11,CeltadeVigo,RacingdeSantander,1-1,1,1,0,E,0,Megía Dávila,8,2,0,0,"[""5'""]",['Gustavo López '],"[""89'""]",['Propia Puerta'],16,9,6,18,6.0,7.0,0.867,0.067,1.8,1.0,0.6,2.2,2.9,2.0,0.0,0.2,4.0,0.25
1,26/11/2000,12,RacingdeSantander,Espanyol,1-2,1,2,0,V,1,García Aranda,3,3,0,0,"[""74'""]",['Rushfeldt '],"[""31'"", ""54'""]","['Arteaga ', 'Tamudo ']",10,15,19,11,5.0,11.0,0.533,0.333,1.4,0.6,1.2,0.8,2.0,2.455,0.182,0.091,2.5,0.25
1,24/01/2001,12,RealMadrid,Zaragoza,3-0,3,0,0,L,0,Rodríguez Santiago,1,3,0,0,"[""49'"", ""56'"", ""76'""]","['Míchel Salgado ', 'Raúl ', 'Roberto Carlos ']",[],[],20,13,3,13,9.0,10.0,0.8,0.267,2.8,0.6,1.0,1.2,1.909,2.182,0.0,0.182,6.0,0.25
1,26/11/2000,12,Valladolid,RealSociedad,2-1,2,1,0,L,0,Llonch Andreu,0,0,0,0,"[""4'"", ""40'""]","['Jesús Sánchez ', 'García Calvo ']","[""89'""]",['De Paula '],12,11,14,18,4.0,6.0,0.6,0.4,1.2,1.0,0.6,2.0,2.636,2.182,0.0,0.0,5.75,0.0
1,26/11/2000,12,Valencia,Oviedo,2-0,2,0,1,L,0,Esquinas Torres,1,2,0,0,"[""49'"", ""63'""]","['Mendieta ', 'Kily González ']",[],[],21,17,1,8,8.0,9.0,0.867,0.067,2.6,0.0,0.6,1.6,3.091,2.182,0.0,0.091,3.5,0.0
1,26/11/2000,12,Numancia,LasPalmas,0-1,0,1,0,V,0,Fernández Marín,4,2,0,0,[],[],"[""47'""]",['Jorge Larena '],11,14,17,12,4.0,6.0,0.467,0.267,1.0,1.4,1.2,3.2,2.727,2.364,0.0,0.182,5.75,0.25
1,26/11/2000,12,Málaga,Alavés,3-1,3,1,0,L,0,Bueno Grimal,3,1,0,0,"[""14'"", ""43'"", ""82'""]","['Darío Silva ', 'Dely Valdés ', 'Dely Valdés ']","[""87'""]",['Ibon Begoña '],12,18,15,5,5.0,7.0,0.533,0.533,1.8,1.6,1.6,1.0,2.364,2.636,0.0,0.091,10.0,0.0
1,26/11/2000,12,DeportivodeLaCoruña,CeltadeVigo,1-0,1,0,0,L,0,Iturralde González,4,6,0,0,"[""75'""]",['Djalminha '],[],[],21,17,2,7,10.0,7.0,0.867,0.2,2.2,0.8,0.2,1.8,2.091,3.364,0.091,0.0,4.0,0.25
1,26/11/2000,12,Barcelona,Osasuna,2-0,2,0,0,L,0,Carmona Méndez,2,3,0,0,"[""66'"", ""89'""]","['Kluivert ', 'Sergi ']",[],[],16,9,9,20,4.0,3.0,0.667,0.333,1.8,0.8,1.0,1.4,2.455,2.364,0.091,0.0,3.75,0.25
1,26/11/2000,12,AthleticClub,RayoVallecano,4-2,4,2,0,L,0,Ansuategui Roca,3,4,0,0,"[""5'"", ""9'"", ""35'"", ""87'""]","['Urzaiz ', 'Propia Puerta', 'Julen Guerrero ', 'Julen Guerrero ']","[""14'"", ""64'""]","['Quevedo ', 'Quevedo ']",12,19,16,4,5.0,7.0,0.6,0.4,1.6,2.0,1.6,1.8,2.727,3.455,0.0,0.091,3.75,0.0
1,25/11/2000,12,Mallorca,Villarreal,2-1,2,1,0,L,0,Daudén Ibáñez,2,6,0,1,"[""57'"", ""64'""]","['Marcos ', 'lvaro Novo ']","[""9'""]",['Marioni '],17,15,6,10,12.0,7.0,0.667,0.467,1.4,1.0,0.8,1.2,2.273,2.636,0.0,0.091,6.0,0.4
1,03/12/2000,13,Zaragoza,Mallorca,1-1,1,1,0,E,0,Pérez Lasa,2,2,0,0,"[""4'""]",['Jamelli '],"[""48'""]",['Luque '],13,20,16,4,9.0,12.0,0.5,0.389,1.5,0.833,1.0,1.333,2.25,2.25,0.167,0.0,6.0,0.4
1,03/12/2000,13,Villarreal,Numancia,0-0,0,0,0,E,0,Undiano Mallenco,1,4,1,0,[],[],[],[],15,11,12,17,6.0,4.0,0.444,0.222,1.0,1.333,1.5,2.333,2.917,2.833,0.167,0.0,5.6,0.0
1,03/12/2000,13,Oviedo,Málaga,3-2,3,2,0,L,0,Pérez Burrull,4,3,0,0,"[""9'"", ""87'"", ""89'""]","['Oli ', 'Onopko ', 'Tomić ']","[""3'"", ""30'""]","['Darío Silva ', 'Bravo ']",17,15,9,14,9.0,7.0,0.889,0.222,2.667,1.0,1.0,1.667,2.167,2.417,0.083,0.0,4.6,0.0
1,03/12/2000,13,RealSociedad,LasPalmas,1-1,1,1,1,E,0,Turienzo Álvarez,4,5,0,0,"[""78'""]",['Jankauskas '],"[""75'""]",['Guayre '],11,17,18,11,6.0,6.0,0.278,0.389,1.333,1.333,2.5,2.667,2.0,2.333,0.0,0.167,5.6,0.2
1,03/12/2000,13,Alavés,AthleticClub,2-1,2,1,1,L,0,Prados García,4,4,0,1,"[""48'"", ""52'""]","['Contra ', 'Javi Moreno ']","[""26'""]",['Roberto Ríos '],18,15,8,15,4.0,7.0,0.556,0.167,1.333,0.5,0.5,1.5,2.5,2.75,0.083,0.0,4.2,0.0
1,02/12/2000,13,Valladolid,Valencia,0-0,0,0,0,E,0,Puentes Leira,3,3,0,0,[],[],[],[],15,24,13,1,7.0,8.0,0.667,0.444,1.333,1.333,0.667,1.0,2.417,2.917,0.0,0.0,3.0,0.0
1,02/12/2000,13,RayoVallecano,RacingdeSantander,4-1,4,1,0,L,0,Ramírez Domínguez,0,5,0,0,"[""19'"", ""53'"", ""80'"", ""89'""]","['Míchel ', 'Bolić ', 'Mauro ', 'Propia Puerta']","[""7'""]",['Jaime '],19,10,6,19,7.0,5.0,0.722,0.111,2.167,1.0,0.833,2.0,3.5,2.083,0.083,0.167,6.2,0.2
1,02/12/2000,13,Osasuna,RealMadrid,2-3,2,3,0,V,0,López Nieto,2,2,1,0,"[""19'"", ""65'""]","['Arpón ', 'Propia Puerta']","[""38'"", ""57'"", ""89'""]","['Raúl ', 'Morientes ', 'Iván Helguera ']",9,23,20,3,3.0,9.0,0.222,0.444,0.833,1.5,1.333,1.5,2.417,1.833,0.0,0.0,4.75,0.25
1,02/12/2000,13,Espanyol,DeportivodeLaCoruña,0-2,0,2,0,V,0,Mejuto González,2,3,0,0,[],[],"[""47'"", ""54'""]","['Fernando ', 'Makaay ']",18,24,7,2,11.0,10.0,0.556,0.444,1.167,1.5,0.833,1.5,2.5,2.25,0.083,0.083,3.8,0.0
1,02/12/2000,13,CeltadeVigo,Barcelona,3-3,3,3,0,E,0,Muñiz Fernández,6,3,0,0,"[""8'"", ""13'"", ""26'""]","['Catanha ', 'Catanha ', 'Catanha ']","[""17'"", ""50'"", ""62'""]","['Frank de ', 'Kluivert ', 'Kluivert ']",17,19,10,5,4.0,7.0,0.778,0.333,1.667,1.5,0.667,1.667,3.583,2.417,0.0,0.083,5.4,0.0
1,10/12/2000,14,RacingdeSantander,Alavés,2-1,2,1,0,L,0,Esquinas Torres,0,3,0,0,"[""81'"", ""89'""]","['Tais ', 'Amavisca ']","[""69'""]",['Javi Moreno '],10,21,19,6,2.0,7.0,0.444,0.444,1.333,1.5,1.333,1.333,2.308,2.615,0.154,0.077,3.4,0.0
1,10/12/2000,14,Mallorca,Osasuna,1-1,1,1,0,E,0,Medina Cantalejo,5,2,0,0,"[""56'""]",['Nadal '],"[""25'""]",['Iván Rosado '],21,9,5,20,10.0,3.0,0.722,0.278,1.5,0.667,0.833,1.5,2.231,2.385,0.0,0.077,6.6,0.0
1,10/12/2000,14,Málaga,Valladolid,3-1,3,1,0,L,0,Iturralde González,4,2,0,0,"[""1'"", ""48'"", ""79'""]","['Darío Silva ', 'Darío Silva ', 'Musampa ']","[""88'""]",['Fernando Sales '],15,16,14,13,4.0,7.0,0.611,0.167,2.0,0.833,1.5,1.667,2.462,2.462,0.0,0.0,5.2,0.2
1,10/12/2000,14,DeportivodeLaCoruña,RayoVallecano,1-1,1,1,0,E,0,Losantos Omar,2,1,1,0,"[""34'""]",['Makaay '],"[""71'""]",['Bolić '],27,22,1,4,10.0,10.0,0.889,0.333,2.0,2.0,0.167,2.167,2.308,3.231,0.077,0.077,3.5,0.0
1,10/12/2000,14,RealMadrid,CeltadeVigo,3-0,3,0,0,L,0,Llonch Andreu,3,2,0,0,"[""11'"", ""34'"", ""60'""]","['Iván Helguera ', 'Figo ', 'Roberto Carlos ']",[],[],26,18,2,9,12.0,5.0,0.833,0.167,2.833,0.667,0.833,1.667,1.846,3.769,0.0,0.0,4.6,0.0
1,10/12/2000,14,AthleticClub,Oviedo,4-0,4,0,0,L,0,Megía Dávila,3,2,0,0,"[""47'"", ""57'"", ""63'"", ""92'""]","['Yeste ', 'Yeste ', 'Javi González ', 'Julen Guerrero ']",[],[],15,20,15,8,7.0,9.0,0.667,0.056,2.0,0.0,1.667,1.667,2.846,2.308,0.077,0.077,5.2,0.2
1,09/12/2000,14,Valencia,RealSociedad,2-0,2,0,0,L,0,Bueno Grimal,2,2,0,0,"[""68'"", ""87'""]","['Carew ', 'Juan Sánchez ']",[],[],25,12,3,18,6.0,4.0,0.889,0.333,2.5,1.0,0.5,2.0,2.923,2.154,0.0,0.0,8.8,0.0
1,09/12/2000,14,Numancia,Zaragoza,1-1,1,1,0,E,0,García Aranda,2,3,0,0,"[""4'""]",['Rubén Navarro '],"[""44'""]",['Juanele '],12,14,17,16,4.0,7.0,0.389,0.222,0.833,0.5,1.167,1.5,2.923,2.231,0.0,0.154,3.2,0.2
1,09/12/2000,14,LasPalmas,Villarreal,1-5,1,5,0,V,0,Ramírez Domínguez,5,1,0,0,"[""58'""]",['Guayre '],"[""33'"", ""42'"", ""48'"", ""68'"", ""89'""]","['Marioni ', 'Jorge López ', 'Jorge López ', 'Marioni ', 'Gracia ']",18,16,10,12,7.0,7.0,0.556,0.389,1.0,1.0,1.167,1.333,2.538,2.769,0.154,0.231,6.0,0.167
1,10/12/2000,14,Barcelona,Espanyol,4-2,4,2,1,L,0,Daudén Ibáñez,2,3,0,0,"[""13'"", ""43'"", ""57'"", ""61'""]","['Rivaldo ', 'Xavi ', 'Rivaldo ', 'Luis Enrique ']","[""52'"", ""88'""]","['Posse ', 'Arteaga ']",20,18,7,11,7.0,10.0,0.722,0.444,1.833,0.833,0.833,0.833,2.462,2.462,0.077,0.077,6.333,0.5
1,17/12/2000,15,Valladolid,AthleticClub,0-0,0,0,0,E,0,Mejuto González,4,6,0,0,[],[],[],[],16,18,15,10,7.0,9.0,0.619,0.143,1.143,0.571,0.571,1.571,2.429,2.857,0.0,0.071,4.0,0.0
1,17/12/2000,15,Valencia,Málaga,2-0,2,0,0,L,0,Andradas Asurmendi,1,2,1,0,"[""41'"", ""74'""]","['Carew ', 'Baraja ']",[],[],28,18,3,11,9.0,7.0,0.905,0.19,2.429,1.143,0.429,1.857,2.857,2.571,0.0,0.0,4.0,0.0
1,17/12/2000,15,Oviedo,RacingdeSantander,1-0,1,0,0,L,0,Pérez Lasa,3,2,0,0,"[""34'""]",['Tomić '],[],[],20,13,8,18,9.0,5.0,0.905,0.095,2.714,1.0,1.143,2.286,2.286,2.143,0.071,0.143,5.667,0.333
1,17/12/2000,15,Osasuna,Numancia,2-0,2,0,0,L,0,Ansuategui Roca,1,2,0,0,"[""63'"", ""89'""]","['Armentano ', 'Sabino ']",[],[],10,13,20,17,3.0,2.0,0.19,0.238,1.0,1.143,1.571,2.0,2.357,2.857,0.071,0.0,4.4,0.0
1,17/12/2000,15,CeltadeVigo,Mallorca,2-2,2,2,0,E,0,Turienzo Álvarez,4,7,0,0,"[""13'"", ""77'""]","['Catanha ', 'Djorović ']","[""23'"", ""89'""]","['Ibagaza ', 'Olaizola ']",18,22,14,6,2.0,8.0,0.714,0.381,1.857,0.857,1.0,1.286,3.643,2.429,0.0,0.0,6.167,0.167
1,16/12/2000,15,Zaragoza,LasPalmas,3-1,3,1,0,L,1,Puentes Leira,2,5,0,0,"[""65'"", ""73'"", ""80'""]","['José Ignacio ', 'Esnáider ', 'Yordi ']","[""69'""]",['Olías '],15,18,16,13,5.0,7.0,0.476,0.381,1.429,1.286,1.0,2.429,2.286,2.714,0.143,0.143,3.5,0.0
1,16/12/2000,15,RayoVallecano,Barcelona,2-2,2,2,1,E,0,Undiano Mallenco,1,4,0,0,"[""3'"", ""72'""]","['Bolić ', 'Pablo Sanz ']","[""8'"", ""66'""]","['Gerard ', 'Frank de ']",23,23,4,5,8.0,7.0,0.762,0.333,2.429,1.714,0.857,1.857,3.071,2.429,0.071,0.071,5.5,0.167
1,16/12/2000,15,RealSociedad,Villarreal,0-2,0,2,0,V,0,Rodríguez Santiago,3,3,0,0,[],[],"[""21'"", ""89'""]","['Unai ', 'Jorge López ']",12,19,19,9,4.0,7.0,0.286,0.476,1.286,1.571,2.286,1.286,2.143,2.643,0.0,0.214,5.6,0.2
1,16/12/2000,15,Espanyol,RealMadrid,1-2,1,2,0,V,0,Carmona Méndez,3,2,0,0,"[""21'""]",['Pochettino '],"[""4'"", ""12'""]","['Morientes ', 'Figo ']",18,29,12,1,7.0,15.0,0.476,0.524,1.0,1.714,1.0,1.571,2.5,1.929,0.071,0.0,4.0,0.2
1,16/12/2000,15,Alavés,DeportivodeLaCoruña,3-1,3,1,1,L,0,Fernández Marín,2,3,0,0,"[""21'"", ""26'"", ""72'""]","['Javi Moreno ', 'Javi Moreno ', 'Iván Alonso ']","[""17'""]",['Víctor '],21,28,7,2,4.0,11.0,0.619,0.524,1.429,1.571,0.571,1.286,2.643,2.286,0.071,0.143,5.8,0.2
1,20/12/2000,16,RacingdeSantander,Valladolid,2-2,2,2,0,E,1,Muñiz Fernández,3,4,1,0,"[""36'"", ""39'""]","['Amavisca ', 'Mazzoni ']","[""20'"", ""69'""]","['Antonio López ', 'Jesús Sánchez ']",13,17,18,16,4.0,5.0,0.524,0.143,1.429,0.857,1.286,1.857,2.133,2.533,0.133,0.0,6.0,0.0
1,20/12/2000,16,Numancia,CeltadeVigo,4-2,4,2,1,L,0,Esquinas Torres,4,4,0,0,"[""5'"", ""26'"", ""57'"", ""64'""]","['Caco Morán ', 'Propia Puerta', 'José Manuel ', 'Caco Morán ']","[""28'"", ""48'""]","['Doriva ', 'Catanha ']",13,19,17,10,2.0,3.0,0.381,0.143,0.857,0.571,1.143,1.857,2.8,3.667,0.0,0.0,3.333,0.0
1,20/12/2000,16,Mallorca,Espanyol,3-2,3,2,0,L,0,Losantos Omar,2,2,0,0,"[""19'"", ""57'"", ""83'""]","['Marcos ', 'Niño ', 'o ']","[""12'"", ""35'""]","['Tamudo ', 'Posse ']",23,18,7,15,6.0,6.0,0.667,0.381,1.429,1.0,0.857,1.286,2.733,2.533,0.0,0.067,3.4,0.2
1,20/12/2000,16,Málaga,RealSociedad,3-0,3,0,1,L,0,Daudén Ibáñez,0,3,0,0,"[""27'"", ""41'"", ""67'""]","['Txomin Larrainzar ', 'Movilla ', 'Agostinho ']",[],[],18,12,13,20,6.0,4.0,0.667,0.286,2.143,0.857,1.429,2.0,2.533,2.2,0.0,0.0,6.143,0.429
1,20/12/2000,16,Villarreal,Zaragoza,1-1,1,1,0,E,0,Megía Dávila,5,3,0,0,"[""15'""]",['Quique '],"[""87'""]",['José Ignacio '],22,18,9,12,7.0,8.0,0.429,0.238,0.857,0.571,1.286,1.429,2.667,2.267,0.2,0.133,5.167,0.167
1,20/12/2000,16,DeportivodeLaCoruña,Oviedo,3-0,3,0,0,L,0,Prados García,2,3,0,0,"[""10'"", ""52'"", ""73'""]","['Djalminha ', 'Makaay ', 'Djalminha ']",[],[],28,23,3,8,8.0,9.0,0.81,0.048,1.857,0.0,0.286,2.0,2.333,2.333,0.133,0.067,4.833,0.167
1,20/12/2000,16,Barcelona,Alavés,3-2,3,2,0,L,1,Ramírez Domínguez,2,3,0,0,"[""2'"", ""61'"", ""67'""]","['Rivaldo ', 'Rivaldo ', 'Kluivert ']","[""75'"", ""77'""]","['Javi Moreno ', 'Magno ']",24,24,5,6,8.0,7.0,0.762,0.381,2.143,1.429,1.0,1.429,2.533,2.6,0.067,0.067,6.0,0.143
1,20/12/2000,16,AthleticClub,Valencia,1-1,1,1,0,E,0,Pérez Burrull,4,6,0,0,"[""13'""]",['Urrutia '],"[""80'""]",['Carew '],19,31,11,2,7.0,11.0,0.714,0.429,2.286,1.143,1.429,0.857,3.067,2.733,0.067,0.067,5.0,0.0
1,19/12/2000,16,RealMadrid,RayoVallecano,3-1,3,1,0,L,0,Mejuto González,1,3,0,0,"[""8'"", ""13'"", ""73'""]","['Figo ', 'Iván Helguera ', 'Raúl ']","[""64'""]",['Míchel '],32,24,1,4,15.0,8.0,0.857,0.333,2.857,1.857,0.714,2.0,1.933,2.933,0.0,0.067,4.857,0.0
1,20/12/2000,16,LasPalmas,Osasuna,3-2,3,2,0,L,1,Llonch Andreu,3,1,0,0,"[""23'"", ""82'"", ""89'""]","['Guayre ', 'Pablo Lago ', 'Paqui ']","[""79'"", ""84'""]","['Iván Rosado ', 'Cruchaga ']",18,13,14,19,7.0,5.0,0.476,0.286,1.0,0.714,1.714,1.429,2.867,2.267,0.133,0.067,4.667,0.0
1,07/01/2001,17,Valencia,RacingdeSantander,1-0,1,0,0,L,0,Iturralde González,4,1,0,0,"[""44'""]",['Carew '],[],[],32,14,2,18,11.0,4.0,0.917,0.083,2.375,0.875,0.375,2.125,2.938,2.188,0.062,0.188,5.333,0.167
1,07/01/2001,17,Oviedo,Barcelona,2-3,2,3,0,V,0,Rodríguez Santiago,2,4,0,0,"[""65'"", ""67'""]","['Onopko ', 'Iván Ania ']","[""8'"", ""13'"", ""56'""]","['Kluivert ', 'Rivaldo ', 'Kluivert ']",23,27,8,4,6.0,11.0,0.917,0.333,2.5,1.75,1.0,1.875,2.375,2.5,0.062,0.062,5.667,0.167
1,07/01/2001,17,RayoVallecano,Mallorca,2-2,2,2,0,E,0,Bueno Grimal,1,1,0,0,"[""33'"", ""42'""]","['De Quintana ', 'Quevedo ']","[""4'"", ""62'""]","['Ibagaza ', 'o ']",24,26,6,5,5.0,9.0,0.708,0.375,2.375,1.0,1.0,1.375,2.938,2.688,0.062,0.0,8.0,0.0
1,07/01/2001,17,RealSociedad,Zaragoza,1-1,1,1,0,E,0,Medina Cantalejo,3,5,0,0,"[""35'""]",['Jankauskas '],"[""82'""]",['Acuña '],12,19,20,13,1.0,6.0,0.25,0.25,1.125,0.625,2.25,1.375,2.25,2.312,0.0,0.125,6.667,0.0
1,07/01/2001,17,Valladolid,DeportivodeLaCoruña,3-1,3,1,0,L,0,Undiano Mallenco,2,3,0,0,"[""75'"", ""78'"", ""89'""]","['Pachón ', 'Eusebio ', 'Pachón ']","[""79'""]",['Pandiani '],18,31,16,3,6.0,10.0,0.583,0.458,1.0,1.5,0.5,1.5,2.625,2.312,0.0,0.125,5.429,0.143
1,07/01/2001,17,Espanyol,Numancia,2-0,2,0,0,L,0,López Nieto,0,3,0,0,"[""20'"", ""43'""]","['Propia Puerta', 'Tamudo ']",[],[],18,16,15,17,3.0,5.0,0.417,0.208,1.0,1.0,1.125,2.0,2.5,2.875,0.062,0.0,4.6,0.4
